benchmark,topology,task_id,run,outcome,vote_options,vote_total,entropy_bits,normalized_entropy,max_vote_share,single_option
stabletoolbench,only_voting,3308,run_0,success,2,4,1.0,1.0,0.5,0
stabletoolbench,only_voting,3308,run_1,success,2,4,1.0,1.0,0.5,0
stabletoolbench,only_voting,3308,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,33112,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,33112,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,33112,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,3510,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,3510,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,3510,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,4505,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,4505,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,4505,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,5116,run_0,fail,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
stabletoolbench,only_voting,5116,run_1,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,5116,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,7497,run_0,success,2,4,1.0,1.0,0.5,0
stabletoolbench,only_voting,7497,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,7497,run_2,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,7658,run_0,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,7658,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,7658,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,8025,run_0,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,only_voting,8025,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,8025,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,9984,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,9984,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,9984,run_2,success,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_0,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_0,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_0,run_2,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_1,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_1,run_1,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_1,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_10,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_10,run_1,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_10,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_11,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_11,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_11,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_12,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_12,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_12,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_13,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_13,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_13,run_2,fail,2,4,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_14,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_14,run_1,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_14,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_15,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_15,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_15,run_2,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_16,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_16,run_1,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_16,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_17,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_17,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_17,run_2,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_18,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_18,run_1,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_18,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_19,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_19,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_19,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_2,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_2,run_1,success,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_2,run_2,success,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_20,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_20,run_1,success,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_20,run_2,fail,3,4,1.5,0.9463946303571861,0.5,0
workbench,fully_linked_debate,multi_domain_21,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_21,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_21,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_22,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_22,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_22,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_23,run_0,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_23,run_1,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_23,run_2,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_24,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_24,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_24,run_2,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_25,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_25,run_1,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_25,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_26,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_26,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_26,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_27,run_0,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_27,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_27,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_28,run_0,success,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_28,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_28,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_29,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_29,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_29,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_3,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_3,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_3,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_4,run_0,success,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_4,run_1,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_4,run_2,success,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_5,run_0,success,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_5,run_1,success,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_5,run_2,success,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,fully_linked_debate,multi_domain_6,run_0,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_6,run_1,fail,2,2,1.0,1.0,0.5,0
workbench,fully_linked_debate,multi_domain_6,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_7,run_0,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_7,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_7,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_8,run_0,success,1,1,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_8,run_1,success,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_8,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,fully_linked_debate,multi_domain_9,run_0,fail,1,4,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_9,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,fully_linked_debate,multi_domain_9,run_2,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,group_chat_debate,multi_domain_0,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_0,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_0,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_1,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_1,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_1,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_10,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_10,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_10,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_11,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_11,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_11,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_12,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_12,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_12,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_13,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_13,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_13,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_14,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_14,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_14,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_15,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_15,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_15,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_16,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_16,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_16,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,group_chat_debate,multi_domain_17,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_17,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_17,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_18,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_18,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_18,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_19,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_19,run_1,fail,2,2,1.0,1.0,0.5,0
workbench,group_chat_debate,multi_domain_19,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_2,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_2,run_1,success,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_2,run_2,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_20,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_20,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_20,run_2,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_21,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_21,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_21,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_22,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_22,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_22,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_23,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_23,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_23,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_24,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_24,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_24,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_25,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_25,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_25,run_2,success,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_26,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_26,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_26,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_27,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_27,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_27,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_28,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_28,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_28,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_29,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_29,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_29,run_2,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_3,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_3,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_3,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_4,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_4,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_4,run_2,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_5,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_5,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_5,run_2,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_6,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_6,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_6,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_7,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_7,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_7,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_8,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_8,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_8,run_2,success,1,1,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_9,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,group_chat_debate,multi_domain_9,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_0,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_0,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_0,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_1,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_1,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_1,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_10,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_10,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_10,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_11,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_11,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_11,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_12,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_12,run_1,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,only_voting,multi_domain_12,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_13,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_13,run_1,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_13,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_14,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_14,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_14,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_15,run_0,fail,2,4,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_15,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_15,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_16,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_16,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_16,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_17,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_17,run_1,fail,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
workbench,only_voting,multi_domain_17,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_18,run_0,fail,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
workbench,only_voting,multi_domain_18,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_18,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_19,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_19,run_1,fail,2,4,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_19,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_2,run_0,success,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_2,run_1,success,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_2,run_2,success,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_20,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,only_voting,multi_domain_20,run_1,fail,2,4,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_20,run_2,success,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_21,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_21,run_1,fail,2,4,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_21,run_2,fail,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
workbench,only_voting,multi_domain_22,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_22,run_2,fail,3,4,1.5,0.9463946303571861,0.5,0
workbench,only_voting,multi_domain_23,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_23,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_23,run_2,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_24,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_24,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_24,run_2,success,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_25,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_25,run_1,fail,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_25,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_26,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_26,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_26,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_27,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_27,run_1,fail,3,4,1.5,0.9463946303571861,0.5,0
workbench,only_voting,multi_domain_27,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_28,run_0,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_28,run_1,success,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_28,run_2,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_29,run_0,success,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_29,run_1,success,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_29,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_3,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_3,run_1,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_3,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_4,run_0,success,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_4,run_1,success,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_4,run_2,success,2,4,0.8112781244591328,0.8112781244591328,0.75,0
workbench,only_voting,multi_domain_5,run_0,success,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_5,run_1,success,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_5,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_6,run_0,fail,1,2,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_6,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_6,run_2,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_7,run_0,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_7,run_1,fail,1,3,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_7,run_2,fail,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_8,run_0,success,2,2,1.0,1.0,0.5,0
workbench,only_voting,multi_domain_8,run_1,success,1,1,-0.0,0.0,1.0,1
workbench,only_voting,multi_domain_8,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_9,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
workbench,only_voting,multi_domain_9,run_1,fail,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
workbench,only_voting,multi_domain_9,run_2,fail,1,2,-0.0,0.0,1.0,1
